Code,name,num,s_Chinese,s_English,s_Math,s_Society,s_Science,m_Chinese,m_English,m_Math,m_Society,m_Science
047032,廣播電視電影學系電視組,52,均,均,--,均,--,5,3,--,6,--
047042,廣播電視電影學系電影組,19,均,均,--,均,--,5,3,--,6,--
047052,圖文傳播暨數位出版學系,45,後,後,後,--,--,4,5,3,--,--
047062,公共關係暨廣告學系,87,後,後,--,--,--,4,3,--,--,--
047072,口語傳播暨社群媒體學系,48,均,均,--,--,--,4,3,--,--,--
047082,資訊傳播學系,24,均,後,--,--,--,5,3,--,--,--
047092,數位多媒體設計學系動畫設計組,10,均,後,--,--,--,--,5,--,--,--
047102,數位多媒體設計學系遊戲設計組,16,均,後,--,--,--,--,3,--,--,--
047112,傳播管理學系,83,後,--,後,--,--,5,--,3,--,--
047122,資訊管理學系資訊管理組,45,底,底,後,--,--,3,5,6,--,--
047132,資訊管理學系資訊科技組,21,底,底,後,--,--,3,5,6,--,--
047142,資訊管理學系網路科技組,25,底,--,後,--,--,3,--,6,--,--
047152,財務金融學系,35,--,--,底,--,--,--,--,3,--,--
047162,行政管理學系,55,--,--,--,底,--,3,5,--,--,--
047172,觀光學系餐旅經營管理組,18,--,--,--,底,--,--,--,--,3,--
047182,觀光學系旅遊暨休閒事業管理組,18,--,--,--,底,--,--,--,--,3,--
047192,觀光學系觀光規劃暨資源管理組,25,--,--,--,底,--,--,--,--,3,--
047202,經濟學系,46,--,--,底,--,--,--,--,3,--,--
047212,企業管理學系,11,後,--,--,--,--,4.5,--,--,6,--
047222,社會心理學系,35,後,後,後,--,--,3,5,4,--,--
047232,英語學系,19,--,均,--,--,--,--,3,--,--,--
047242,中國文學系,22,均,後,--,--,--,3,--,--,--,--
047252,日本語文學系,40,後,--,--,後,--,3,--,--,5,--
047262,法律學系,52,後,--,--,--,--,3,--,--,--,--
050012,食品營養與保健生技學系(臺北校區),55,--,--,--,--,後,--,--,--,--,6
050022,社會工作學系(臺北校區),34,底,--,--,--,--,5,--,10,3,--
050032,家庭研究與兒童發展學系(臺北校區),21,--,--,底,底,--,3,3,--,--,--
050042,餐飲管理學系(臺北校區),18,--,底,--,--,--,--,--,--,--,--
050052,服裝設計學系(臺北校區),86,--,後,--,--,--,--,--,--,--,--
050062,工業產品設計學系(臺北校區),42,--,後,--,--,--,--,3,--,--,--
050072,媒體傳達設計學系數位3D動畫設計組(臺北校區),27,後,後,--,--,--,4,3,--,--,--
050082,媒體傳達設計學系創意媒體設計組(臺北校區),27,後,後,--,--,--,4,3,--,--,--
050092,建築設計學系(臺北校區),23,後,--,--,--,--,3,--,--,--,--
050102,會計學系(臺北校區),49,--,--,--,底,--,--,3,--,3,--
050112,國際經營與貿易學系(臺北校區),49,--,底,--,--,--,--,--,--,--,--
050122,企業管理學系(臺北校區),50,--,底,--,--,--,--,--,--,--,--
050132,國際企業英語學士學位學程(臺北校區),23,--,底,--,--,--,--,3,--,--,--
050142,智慧服務管理英語學士學位學程(臺北校區),18,--,底,--,--,--,--,3,--,--,--
050152,財務金融學系(臺北校區),55,底,底,--,--,--,7,3,5,--,--
050162,風險管理與保險學系(臺北校區),53,--,--,--,底,--,7,3,--,5,--
050172,資訊科技與管理學系(臺北校區),43,--,--,底,--,--,--,--,--,--,--
050192,應用外語學系(臺北校區),43,--,後,--,--,--,--,3,--,--,--
050202,國際貿易學系貿易經營組(高雄校區),14,--,--,--,底,--,3.5,3.5,--,--,--
050212,國際貿易學系貿易會展組(高雄校區),12,底,--,--,--,--,4,--,--,--,--
050222,國際貿易學系貿易外文組(高雄校區),8,--,底,--,--,--,--,6,--,--,--
050232,國際企業管理學系東南亞商務組(高雄校區),7,底,--,--,--,--,7,--,--,--,--
050242,國際企業管理學系日韓商務組(高雄校區),12,底,--,--,--,--,4,10,--,--,--
050252,國際企業管理學系兩岸工商管理組(高雄校區),9,底,--,--,--,--,5.5,--,--,--,--
050262,國際企業管理學系德國經貿商務組(高雄校區),9,--,底,--,--,--,5.5,5.5,--,--,--
050272,行銷管理學系創客企劃組(高雄校區),12,底,--,--,--,--,4,--,--,--,--
050282,行銷管理學系百貨服務業管理組(高雄校區),12,底,--,--,--,--,4,--,--,--,--
050292,行銷管理學系數位行銷與市調組(高雄校區),12,--,--,底,--,--,--,--,4,--,--
050302,會計暨稅務學系企業治理組(高雄校區),11,底,--,--,--,--,4.5,--,--,--,--
050312,會計暨稅務學系洗錢防制組(高雄校區),11,底,--,--,--,--,4.5,--,--,--,--
050322,會計暨稅務學系財富管理組(高雄校區),12,--,--,底,--,--,--,--,4,--,--
050332,金融管理學系數位金融組(高雄校區),9,底,--,--,--,--,5.5,--,--,--,--
050342,金融管理學系金融實務組(高雄校區),10,底,--,--,--,--,5,--,--,--,--
050352,金融管理學系金融商品組(高雄校區),9,底,--,--,--,--,5.5,--,--,--,--
050362,金融管理學系財務數理組(高雄校區),9,底,--,--,--,--,5.5,--,--,--,--
050372,資訊管理學系行動商務應用組(高雄校區),10,底,--,--,--,--,5,--,--,--,--
050382,資訊管理學系數位金融組(高雄校區),10,底,--,--,--,--,5,--,--,--,--
050392,資訊管理學系物聯網應用組(高雄校區),10,底,--,--,--,--,5,--,--,--,--
050402,資訊科技與通訊學系App設計組(高雄校區),12,底,--,--,--,--,4,--,--,--,--
050412,資訊科技與通訊學系智慧機器人組(高雄校區),11,--,--,底,--,--,--,--,4.5,--,--
050422,資訊科技與通訊學系無人機應用設計組(高雄校區),12,底,--,--,--,--,4,--,--,--,--
050432,資訊科技與通訊學系人工智慧應用設計組(高雄校區),11,--,--,底,--,--,--,--,4.5,--,--
050442,資訊科技與通訊學系(青年儲蓄帳戶組)(高雄校區),1,--,--,底,--,--,--,--,--,--,--
050452,資訊模擬與設計學系電腦動畫設計組(高雄校區),13,底,--,--,--,--,3.5,--,--,--,--
050462,資訊模擬與設計學系互動遊戲設計組(高雄校區),13,底,--,--,--,--,3.5,--,--,--,--
050472,資訊模擬與設計學系AR/VR體感科技組(高雄校區),13,底,--,--,--,--,3.5,--,--,--,--
050482,電腦動畫學士學位學程(高雄校區),12,底,--,--,--,--,4,4,--,--,--
050492,應用英語學系(高雄校區),8,--,--,--,底,--,--,--,--,6,--
050502,應用英語學系英日雙語組(高雄校區),8,--,底,--,--,--,--,6,--,--,--
050512,應用英語學系國際商務組(高雄校區),9,底,--,--,--,--,5.5,--,--,--,--
050522,應用英語學系英語教學組(高雄校區),8,底,--,--,--,--,6,--,--,--,--
050532,應用中文學系文創設計組(高雄校區),10,--,--,--,底,--,10,--,--,5,--
050542,應用中文學系劇本創作組(高雄校區),10,底,--,--,--,--,5,--,--,--,--
050552,應用中文學系文化傳播組(高雄校區),10,底,--,--,--,--,5,--,--,5,--
050562,應用日文學系(高雄校區),12,底,--,--,--,--,4,--,--,7,--
050572,應用日文學系商務組(高雄校區),12,--,--,--,底,--,--,--,--,4,--
050582,應用日文學系翻譯組(高雄校區),12,--,--,--,底,--,--,--,--,4,--
050592,應用日文學系日本實習組(高雄校區),12,底,--,--,--,--,4,--,--,4,--
050602,觀光管理學系航空旅運組(高雄校區),9,--,底,--,--,--,--,5.5,--,--,--
050612,觀光管理學系境外日本實務組,9,底,--,--,--,--,5.5,--,--,--,--
050622,觀光管理學系民宿暨特色餐飲組(高雄校區),9,--,--,--,底,--,--,--,--,5.5,--
050632,觀光管理學系國際飯店暨會展管理組(高雄校區),8,--,底,--,--,--,--,6,--,--,--
050642,觀光管理學系智慧旅遊暨多媒體行銷組(高雄校區),8,--,--,底,--,--,--,--,6,--,--
050652,觀光管理學系國際領隊導遊組(高雄校區),9,--,底,--,--,--,--,5.5,--,--,--
050662,休閒產業管理學系休閒文創規劃組(高雄校區),8,底,--,--,--,--,6,--,--,--,--
050672,休閒產業管理學系遊憩運動企劃組(高雄校區),7,--,--,--,--,底,--,--,--,--,7
050682,休閒產業管理學系精品咖啡烘焙經營組(高雄校區),7,--,--,--,底,--,--,--,--,7,--
050692,服飾設計與經營學系(高雄校區),40,底,--,--,--,--,3,--,--,--,--
050702,時尚設計學系(高雄校區),70,底,--,--,--,--,3,--,--,--,--
051012,企業管理學系行銷組,14,底,--,--,--,--,3.5,--,--,--,--
051022,企業管理學系數位經營組,8,--,--,--,底,--,15,--,--,6,--
051032,企業管理學系產學合作組,10,底,--,--,--,--,15,--,--,5,--
051042,國際企業學系跨境行銷組,12,底,--,--,--,--,15,--,--,4,--
051052,國際企業學系貿易物流組,12,底,--,--,--,--,15,--,--,4,--
051062,國際企業學系商務管理組,10,底,--,--,--,--,15,--,--,5,--
051072,會計資訊學系,19,底,--,--,--,--,15,--,--,3,--
051082,會計資訊學系稅務應用組,9,底,--,--,--,--,5.5,--,--,--,--
051092,航運管理學系,52,底,--,--,--,--,10,5,--,3,--
051102,航運管理學系產學發展組,10,底,--,--,--,--,10,7,--,5,--
051112,航運管理學系(青年儲蓄帳戶組),2,底,--,--,--,--,--,--,--,--,--
051122,土地管理與開發學系,21,底,--,--,--,--,15,--,--,3,--
051132,財務金融學系,10,底,--,--,--,--,8,5,--,--,--
051142,財務金融學系投資資訊組,10,底,--,--,--,--,10,--,--,5,--
051152,財務金融學系金融理財組,10,底,--,--,--,--,5,--,--,10,--
051162,財務金融學系產業實習組,5,底,--,--,--,--,10,--,--,20,--
051172,創新應用管理學系企業創新組,7,底,--,--,--,--,7,--,--,15,--
051182,創新應用管理學系企業營運組,7,底,--,--,--,--,15,--,--,7,--
051192,觀光與餐飲管理學系觀光旅遊組,21,底,--,--,--,--,3,--,--,--,--
051202,觀光與餐飲管理學系餐飲技術組,12,底,--,--,--,--,4,--,--,--,--
051212,觀光與餐飲管理學系餐飲管理組,12,底,--,--,--,--,4,--,--,--,--
051222,醫務管理學系醫院經營管理組,10,底,--,--,--,--,15,5,--,--,--
051232,醫務管理學系長照機構管理組,10,底,--,--,--,--,15,--,--,5,--
051242,醫務管理學系健康資訊服務組,8,底,--,--,--,--,15,--,6,--,--
051252,生物科技學系醫藥生技行銷管理組,8,底,--,--,--,--,6,--,--,--,--
051262,生物科技學系生物檢測組,8,底,--,--,--,--,6,--,--,--,--
051272,生物科技學系生物醫學組,9,底,--,--,--,--,5.5,--,--,--,--
051282,健康心理學系,33,底,--,--,--,--,3,--,--,--,--
051292,保健營養學系,25,底,--,--,--,--,15,--,--,--,3
051302,護理學系A組,10,底,--,--,--,--,15,--,--,5,--
051312,護理學系B組,10,底,--,--,--,--,15,--,--,--,5
051322,護理學系C組,30,底,--,--,--,--,15,3,--,--,--
051332,醫藥科學產業學系醫藥產業組,8,底,--,--,--,--,6,--,--,--,--
051342,醫藥科學產業學系藥物科技組,8,底,--,--,--,--,6,--,--,--,--
051352,醫藥科學產業學系醫學科學組,8,底,--,--,--,--,6,--,--,--,--
051362,醫學社會暨健康照護學士學位學程健康照護組,14,底,--,--,--,--,3.5,--,--,--,--
051372,醫學社會暨健康照護學士學位學程醫學社會組,10,底,--,--,--,--,5,--,--,--,--
051382,蘭花產業應用學士學位學程蘭花國際行銷組,6,底,--,--,--,--,8,--,--,--,--
051392,蘭花產業應用學士學位學程蘭花生技組,5,底,--,--,--,--,10,--,--,--,--
051402,職業安全與衛生學系職業安全衛生管理組,22,底,--,--,--,--,3,--,--,--,--
051412,職業安全與衛生學系職場健康促進管理組,12,--,--,--,底,--,4,--,--,--,--
051422,職業安全與衛生學系職業安全組,12,--,--,--,--,底,4,--,--,--,--
051432,職業安全與衛生學系職業衛生組,8,底,--,--,--,--,6,--,--,--,--
051442,職業安全與衛生學系(青年儲蓄帳戶組),2,底,--,--,--,--,--,--,--,--,--
051452,環境與食品安全檢驗學士學位學程食品安全管理組,10,底,--,--,--,--,5,--,--,--,--
051462,環境與食品安全檢驗學士學位學程環境檢驗組,8,--,--,--,--,底,--,--,--,--,6
051472,環境與食品安全檢驗學士學位學程食品檢驗組,10,--,--,--,--,底,--,--,--,--,5
051482,消防安全學士學位學程消防實務管理組,8,--,--,--,底,--,6,--,--,--,--
051492,消防安全學士學位學程火場鑑識組,10,底,--,--,--,--,5,--,--,--,--
051502,消防安全學士學位學程消防防災技術組,10,--,--,--,--,底,5,--,--,--,--
051512,綠能與環境資源學系綠能產業管理組,6,底,--,--,--,--,8,--,--,12,--
051522,綠能與環境資源學系綠能產業實習組,6,底,--,--,--,--,10,--,--,8,--
051532,綠能與環境資源學系綠能環境科技組,12,--,--,--,--,底,4,--,--,--,10
051542,無人機應用學士學位學程,14,底,--,--,--,--,3.5,--,--,--,--
051552,大眾傳播學系A組,34,底,--,--,--,--,3,--,--,--,--
051562,大眾傳播學系B組,12,--,--,--,底,--,4,--,--,15,--
051572,大眾傳播學系C組,12,底,--,--,--,--,15,--,--,4,--
051582,翻譯學系,10,--,底,--,--,--,5,8,--,--,--
051592,翻譯學系國際經貿翻譯組,10,底,--,--,--,--,8,5,--,--,--
051602,翻譯學系語言教學與觀光組,12,底,--,--,--,--,4,5,--,--,--
051612,翻譯學系(青年儲蓄帳戶組),2,--,底,--,--,--,--,--,--,--,--
051622,社會工作學系,10,底,--,--,--,--,10,--,--,5,--
051632,社會工作學系A組,9,底,--,--,--,--,--,--,--,5.5,--
051642,社會工作學系B組,9,--,--,--,底,--,5.5,--,--,10,--
051652,社會工作學系C組,8,--,--,--,底,--,6,--,--,--,--
051662,應用日語學系語文溝通組,15,底,--,--,--,--,3,--,--,--,--
051672,應用日語學系觀光文化組,10,--,--,--,底,--,5,--,--,15,--
051682,應用日語學系經濟貿易組,10,底,--,--,--,--,15,5,--,--,--
051692,應用哲學系公共參與組,7,--,--,--,底,--,--,--,--,7,--
051702,應用哲學系社會關懷組,7,--,--,--,底,--,--,--,--,7,--
051712,東南亞文化與產業學士學位學程文化與觀光組,13,--,--,--,底,--,10,--,--,3.5,--
051722,東南亞文化與產業學士學位學程產業與商貿組,12,底,--,--,--,--,4,--,--,10,--
051732,資訊暨設計學院學士班(不分系),12,底,--,--,--,--,4,--,--,--,--
051742,資訊暨設計學院學士班媒體設計組,20,--,--,--,底,--,3,--,--,--,--
051752,資訊暨設計學院學士班數位內容設計組,20,底,--,--,--,--,3,--,--,--,--
051762,資訊暨設計學院學士班互動設計組,20,底,--,--,--,--,3,--,--,--,--
051772,資訊暨設計學院學士班資訊管理組,22,底,--,--,--,--,3,--,--,--,--
051782,資訊暨設計學院學士班資訊工程組,33,底,--,--,--,--,3,--,--,--,--
056012,圖文傳播藝術學系,10,均,均,--,均,均,--,--,--,--,--
056022,廣播電視學系,10,均,均,--,均,--,--,--,--,--,--
056032,電影學系,10,均,前,--,--,--,3,3,--,--,--
058012,中國語文學系,23,前,--,--,均,--,3,--,--,6,--
058022,外國語文學系,16,均,前,--,均,--,6,3,--,--,--
058032,社會政策與社會工作學系,20,均,均,--,均,--,6,7,--,5,--
058042,公共行政與政策學系,17,--,均,均,均,--,5,3,--,--,--
058052,歷史學系,15,均,均,--,均,--,7,6,--,3,--
058062,東南亞學系,20,--,均,--,均,--,--,3,--,5,--
058072,國際企業學系,24,均,均,均,--,--,10,3,8,--,--
058082,經濟學系,24,--,--,均,--,--,--,--,--,--,--
058092,資訊管理學系,24,--,均,均,--,--,--,6,3,--,--
058112,財務金融學系,25,均,均,均,--,--,--,6,3,--,--
058122,觀光休閒與餐旅管理學系觀光休閒組,9,均,均,--,均,--,8,5.5,--,6,--
058132,觀光休閒與餐旅管理學系餐旅管理組,7,均,均,--,均,--,10,7,--,8,--
058142,管理學院學士班,14,均,均,均,--,--,3,3,3,--,--
058152,國際文教與比較教育學系,19,均,均,--,--,--,5,3,--,--,--
058162,教育政策與行政學系,19,均,均,--,均,--,6,6,--,3,--
058172,諮商心理與人力資源發展學系諮商心理組,10,均,均,均,均,--,10,6,5,4,--
058182,諮商心理與人力資源發展學系終身學習與人力資源發展組,8,均,均,均,均,--,10,4,--,3,--
058192,教育學院學士班,9,均,均,--,均,--,6,6,--,3,--
058202,資訊工程學系,21,--,--,均,--,均,--,5,3,--,6
058222,土木工程學系,22,--,均,均,--,均,--,5,3,--,4
058232,電機工程學系,30,--,--,--,--,均,--,3,3,--,3
058242,應用化學系,21,--,均,均,--,均,--,5,3,--,5
058252,應用材料及光電工程學系,23,--,均,均,--,均,--,--,5,--,3
058262,科技學院學士班,10,--,均,均,--,均,--,8,3,--,5
059012,財務金融學系,30,底,--,--,--,--,3,--,--,--,--
059022,企業管理學系經營管理組,16,底,--,--,--,--,3,--,--,--,--
059032,企業管理學系行銷與創業組,17,--,--,--,底,--,--,--,--,3,--
059042,文化創意事業管理學系,33,--,--,--,底,--,6,--,--,3,--
059052,旅遊管理學系,36,底,--,--,--,--,3,--,--,--,--
059062,管理學院國際企業學士學位學程,9,--,底,--,--,--,--,5.5,--,--,--
059072,生死學系社會工作組,37,底,--,--,--,--,3,--,--,--,--
059082,生死學系殯葬服務組,42,底,--,--,--,--,3,--,--,--,--
059092,生死學系諮商組,31,底,--,--,--,--,3,--,--,--,--
059102,幼兒教育學系,36,底,--,--,--,--,5,--,--,--,--
059112,文學系,35,底,--,--,--,--,3,--,--,--,--
059122,外國語文學系,36,--,底,--,--,--,--,10,--,--,--
059132,應用社會學系社會學組,19,底,--,--,--,--,3,--,--,--,--
059142,應用社會學系社會工作組,28,底,--,--,--,--,3,--,--,--,--
059152,傳播學系社會組,7,底,--,--,--,--,7,--,--,10,--
059162,傳播學系自然組,5,底,--,--,--,--,10,--,12,--,--
059172,傳播學系廣告公關新聞組,7,--,--,--,底,--,10,--,--,7,--
059182,傳播學系數位影音設計組,7,--,--,--,底,--,10,--,--,7,--
059192,傳播學系影劇表演藝術組,7,--,--,--,底,--,10,--,--,7,--
059202,國際事務與企業學系,20,底,--,--,--,--,3,--,--,--,--
059212,國際事務與企業學系外交與國際事務組,6,--,--,--,底,--,--,--,--,8,--
059222,國際事務與企業學系企業與公共關係組,7,底,--,--,--,--,7,--,--,--,--
059232,視覺藝術與設計學系繪畫文創組,5,底,--,--,--,--,10,--,--,--,--
059242,視覺藝術與設計學系數位設計組,5,--,--,--,底,--,--,--,--,10,--
059252,民族音樂學系,10,底,--,--,--,--,5,--,--,--,--
059262,建築與景觀學系社會組,20,底,--,--,--,--,10,--,--,3,--
059272,建築與景觀學系自然組,10,底,--,--,--,--,10,--,--,--,5
059282,產品與室內設計學系,5,底,--,--,--,--,10,--,--,--,--
059292,產品與室內設計學系(青年儲蓄帳戶組),1,底,--,--,--,--,--,--,--,--,--
059302,資訊工程學系社會組,30,底,--,--,--,--,--,--,--,--,--
059312,資訊工程學系自然組,30,--,--,底,--,--,--,--,--,--,--
059322,資訊工程學系人工智慧組,10,--,--,底,--,--,--,--,--,--,--
059332,資訊工程學系互動設計組,6,底,--,--,--,--,8,--,--,--,--
059342,自然生物科技學系,18,--,--,--,--,底,--,--,--,--,3
059352,自然生物科技學系療癒組,8,底,--,--,--,--,6,--,--,--,--
059362,自然生物科技學系產品研發組,5,底,--,--,--,--,10,--,--,--,--
059372,資訊管理學系,16,底,--,--,--,--,8,--,--,--,--
060012,運動事業管理學系,12,後,後,--,後,--,3.5,3.5,--,--,--
060022,運動健康科學學系,23,後,後,--,--,後,3,3,--,--,3
060032,運動資訊與傳播學系(傳播組),11,後,後,--,後,--,4,4,--,4,--
060042,運動資訊與傳播學系(資訊組),5,後,後,後,--,後,4,4,4,--,4
060052,體育學系(青年儲蓄帳戶組),1,底,底,底,--,--,--,--,--,--,--
060062,休閒運動學系(一般組),9,底,底,--,底,--,3,3,--,3,--
063012,藝術史學系,15,--,均,--,--,--,10,3,--,--,--
065012,社會工作學系,27,底,--,--,--,--,3,--,--,--,--
065022,應用心理學系,46,--,--,--,底,--,--,--,--,3,--
065032,法律學系,34,底,--,--,--,--,3,--,--,--,--
065042,宗教與文化學系,5,底,--,--,--,--,5,--,--,--,--
065052,大眾傳播學系,30,底,--,--,--,--,3,--,--,--,--
065062,影劇藝術學系,15,底,--,--,--,--,3,--,--,--,--
065072,視覺傳達設計學系,20,底,--,--,--,--,3,--,--,--,--
065082,藝術與創意設計學系,15,底,--,--,--,--,3,--,--,--,--
065092,時尚設計學系,8,底,--,--,--,--,4,--,--,--,--
065102,藝術設計學院學士班,10,底,--,--,--,--,4,--,--,--,--
065112,應用日語學系,17,底,--,--,--,--,3,--,--,--,--
065122,餐旅管理學系,14,底,--,--,--,--,3,--,--,--,--
079012,人文與資訊學系一般組,7,--,--,--,底,--,--,--,--,7,--
079022,人文與資訊學系文化行銷組,7,--,--,--,底,--,--,--,--,7,--
079032,人文與資訊學系數位應用組,7,--,--,--,底,--,--,--,--,7,--
079042,宗教文化與資訊管理學系,10,底,--,--,--,--,5,--,--,5,--
079052,宗教文化與資訊管理學系-實務組,9,底,--,--,--,--,5,--,--,5,--
079062,英美語文學系,38,--,底,--,--,--,--,3,--,--,--
079072,應用日語學系,35,底,--,--,--,--,4,3,--,--,--
079082,台灣文學系,21,底,--,--,--,--,3,--,--,--,--
079092,統計資訊與精算學系一般組,5,底,--,--,--,--,10,--,--,--,--
079102,統計資訊與精算學系資料處理與決策組,6,底,--,--,--,--,8,--,--,--,--
079112,統計資訊與精算學系運動大數據分析組,8,底,--,--,--,--,6,--,--,--,--
079122,統計資訊與精算學系金融商品開發精算組,6,底,--,--,--,--,8,--,--,--,--
079132,資訊工程學系,9,底,--,--,--,--,5.5,--,--,--,--
079142,資訊工程學系科技應用組,9,--,底,--,--,--,--,5.5,--,--,--
079152,資訊工程學系物聯網與創客組,9,底,--,--,--,--,5.5,--,--,--,--
079162,資訊工程學系多媒體與遊戲設計組,9,底,--,--,--,--,5.5,--,--,--,--
079172,資訊工程學系大數據應用組,9,--,--,底,--,--,--,--,5.5,--,--
079182,法律學系,45,底,--,--,--,--,3,--,--,--,--
079192,會計資訊學系,38,--,--,--,底,--,3,--,--,3,--
079202,財務金融學系,38,底,--,--,--,--,3,--,3,3,--
079212,國際貿易學系,36,底,--,--,--,--,--,--,--,--,--
079222,國際貿易學系(青年儲蓄帳戶組),1,底,--,--,--,--,--,--,--,--,--
079232,理財與稅務規劃學系,25,--,--,--,底,--,--,--,--,3,--
079242,經濟學系,38,--,--,--,底,--,--,--,--,3,--
079252,工業管理與經營資訊學系,39,底,--,--,--,--,--,--,--,3,--
079262,企業管理學系,39,--,--,--,底,--,--,--,--,3,--
079272,資訊管理學系資管應用組,10,底,--,--,--,--,5,--,--,--,--
079282,資訊管理學系創新服務組,10,底,--,--,--,--,5,--,--,--,--
079292,資訊管理學系電商行銷組,10,底,--,--,--,--,5,--,--,--,--
079302,資訊管理學系智慧商務組,10,底,--,--,--,--,5,--,--,--,--
079312,運動管理學系,40,底,--,--,--,--,3,3,--,--,--
079322,運動資訊傳播學系,38,底,--,--,--,--,3,--,--,4,--
079332,觀光事業學系,32,--,--,--,底,--,--,--,--,3,--
079342,觀光數位知識學系資訊應用組,10,底,--,--,--,--,--,--,--,5,--
079352,觀光數位知識學系觀光旅遊組,10,--,--,--,底,--,5,--,--,--,--
079362,觀光數位知識學系旅館餐飲組,10,--,--,--,底,--,--,--,--,5,--
079372,觀光數位知識學系旅遊運輸組,10,--,--,--,底,--,--,--,--,5,--
079382,航空事業學系,25,底,後,--,底,--,5,5,--,3,--
099012,法律學系法學組,27,前,前,均,頂,--,2.5,3,3.5,--,--
099022,法律學系司法組,27,前,前,均,頂,--,2.5,3,3.5,--,--
099032,法律學系財經法組,27,前,前,均,頂,--,2.5,3,3.5,--,--
099042,企業管理學系,60,均,前,前,--,--,--,10,10,--,--
099052,企業管理學系(飛鳶組),1,均,均,均,--,--,--,10,10,--,--
099062,金融與合作經營學系,32,均,均,均,--,--,--,6,3,--,--
099072,金融與合作經營學系(飛鳶組),1,均,均,均,--,--,--,7,6,--,--
099082,會計學系,66,均,前,均,--,--,--,3,5,--,--
099092,統計學系,19,前,前,前,--,--,--,--,--,--,--
099102,休閒運動管理學系,26,均,均,均,--,--,--,3,5,--,--
099112,休閒運動管理學系(飛鳶組),1,均,均,均,--,--,--,5,7,--,--
099122,公共行政暨政策學系,69,均,均,--,均,--,4,5,--,3,--
099132,公共行政暨政策學系(飛鳶組),1,均,均,--,均,--,6,7,--,5,--
099142,財政學系,30,均,均,均,均,--,--,3,4,--,--
099152,財政學系(飛鳶組),1,均,均,均,均,--,--,5,6,--,--
099162,不動產與城鄉環境學系,64,前,均,均,--,--,--,2.5,3,--,--
099172,不動產與城鄉環境學系(飛鳶組),1,均,均,均,--,--,--,6,7,--,--
099182,經濟學系,60,均,前,前,--,--,4,3,3,--,--
099192,經濟學系(飛鳶組),2,均,均,均,--,--,4,3,3,--,--
099202,社會學系,27,--,均,均,均,--,--,4,5,3,--
099212,社會工作學系,17,均,均,均,--,--,3,3,6,--,--
099222,社會工作學系(連江公費生),2,後,後,後,--,--,6,6,6,--,--
099232,中國文學系,20,前,均,--,均,--,3,8,--,10,--
099242,應用外語學系,23,前,前,--,--,--,3,4,--,--,--
099252,應用外語學系(飛鳶組),1,均,均,--,--,--,3,4,--,--,--
099262,歷史學系,17,均,均,--,前,--,5,6,--,3,--
099272,歷史學系(飛鳶組),1,均,--,--,均,--,7,--,--,6,--
099282,資訊工程學系,32,--,均,均,--,均,--,6,3,--,6
099302,通訊工程學系,25,--,均,均,--,均,--,5,3,--,10
099312,通訊工程學系(飛鳶組),1,--,均,均,--,均,--,7,6,--,10
099322,電機工程學系,24,--,均,均,--,均,--,7,3,--,5
099332,電機工程學系(飛鳶組),1,--,均,均,--,均,--,7,3,--,5
100012,教育學系,15,均,--,--,--,--,3,--,--,--,--
100022,輔導與諮商學系,24,均,前,均,均,--,8,3,--,--,--
100032,特殊教育學系,19,均,--,--,--,--,3,--,--,--,--
100042,幼兒教育學系,27,均,--,--,--,--,3,--,--,--,--
100052,數位學習設計與管理學系,21,後,--,--,--,--,10,--,5,--,--
100062,中國文學系,22,均,--,--,底,--,3,--,--,9,--
100072,應用歷史學系,22,均,底,--,均,--,6,--,--,8,--
100082,外國語言學系英語教學組,22,均,均,--,--,--,7,3,--,--,--
100092,外國語言學系應用外語組,22,均,均,--,--,--,7,3,--,--,--
100102,企業管理學系,20,均,均,均,--,--,15,3,12,--,--
100112,應用經濟學系,22,均,均,均,--,--,8,4,3,--,--
100122,生物事業管理學系,20,--,後,--,--,--,--,--,--,--,--
100132,資訊管理學系,29,--,--,均,--,--,--,--,--,--,--
100142,行銷與觀光管理學系,21,均,均,均,--,--,15,10,3,--,--
100152,財務金融學系,21,--,--,均,--,--,--,--,--,--,--
100162,農藝學系,20,--,--,--,--,均,--,--,--,--,--
100172,園藝學系,20,底,底,--,--,底,--,--,--,--,--
100182,森林暨自然資源學系,21,--,--,--,--,底,8,6,5,--,3
100192,木質材料與設計學系,17,--,底,--,--,底,--,--,--,--,--
100202,動物科學系,22,--,均,--,--,均,--,--,--,--,--
100212,生物農業科技學系,17,--,底,--,--,底,--,--,--,--,--
100222,景觀學系,21,均,--,--,--,--,--,--,--,--,--
100232,植物醫學系,18,--,--,--,--,均,--,--,--,--,--
100242,電子物理學系,22,底,均,均,--,均,--,8,4,--,3
100252,應用化學系,24,--,均,--,--,均,--,--,--,--,--
100262,應用數學系,22,--,--,均,--,--,--,10,3,--,8
100272,資訊工程學系,24,--,--,均,--,--,--,--,--,--,--
100282,生物機電工程學系,22,--,均,均,--,均,--,--,--,--,--
100292,土木與水資源工程學系,23,--,後,均,--,均,--,10,3,--,5
100302,電機工程學系,24,--,均,均,--,均,--,--,--,--,--
100312,機械與能源工程學系,22,--,均,均,--,均,--,--,--,--,--
100322,機械與能源工程學系(青年儲蓄帳戶組),1,--,均,均,--,均,--,--,--,--,--
100332,食品科學系,18,--,均,均,--,均,--,6,8,--,3
100342,水生生物科學系,19,--,後,後,--,後,--,5,--,--,3
